_fid;idnr;benennung;belegenheit;belegenheit_detail;gruen_code;gruen_art;bezirk;stadtteil;ortsteil;gemarkung;aktualitaet;flaeche_ha;veroeffentlichung_jahr;eigentum;verwaltungsvermoegen;geom;coordinate_reference_system
DE.HH.UP_KLEINGARTENANLAGEN_1229;003437;455 Gartenbauverein An der Tarpenbek;Bekstück - Willhoop;Bekstück - Willhoop;60;Dauerkleingärten;Eimsbüttel;Niendorf;318;307;01.10.2025;0,5480;;FHH;Stadtgrün;POLYGON ((9.965173 53.610700,9.965191 53.610731,9.965362 53.611018,9.965391 53.611066,9.965323 53.611200,9.965224 53.611393,9.965340 53.611425,9.965413 53.611448,9.965414 53.611449,9.965417 53.611450,9.965493 53.611530,9.965564 53.611604,9.965606 53.611640,9.965627 53.611661,9.965678 53.611691,9.965831 53.611769,9.965964 53.611830,9.965978 53.611836,9.966195 53.611921,9.966228 53.611933,9.966494 53.611972,9.966546 53.611980,9.966575 53.611984,9.966635 53.611997,9.965965 53.611180,9.965796 53.611245,9.965634 53.611232,9.965566 53.611215,9.965712 53.610982,9.965725 53.610941,9.965705 53.610889,9.965369 53.610491,9.965117 53.610580,9.965174 53.610699,9.965173 53.610700));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1230;003438;313 Waldwinkel;Deelwisch;Deelwisch;61;Kleingärten;Eimsbüttel;Lokstedt;317;0;01.10.2025;0,2350;;FHH;Stadtgrün;POLYGON ((9.938263 53.605603,9.938225 53.605586,9.938175 53.605644,9.937880 53.605684,9.938067 53.606058,9.938068 53.606060,9.938066 53.606065,9.938122 53.606177,9.938140 53.606175,9.938164 53.606172,9.938775 53.606088,9.938701 53.605965,9.938557 53.605750,9.938496 53.605703,9.938264 53.605603,9.938263 53.605603));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1231;003440;313 Waldwinkel;Deelwisch;Deelwisch;61;Kleingärten;Eimsbüttel;Lokstedt;317;0;01.10.2025;0,0803;;FHH;Stadtgrün;POLYGON ((9.937986 53.604899,9.937800 53.604864,9.937600 53.605217,9.937591 53.605233,9.937617 53.605237,9.937617 53.605237,9.937891 53.605280,9.937923 53.605213,9.937924 53.605212,9.937940 53.605177,9.937986 53.605084,9.938017 53.605013,9.938008 53.604970,9.937986 53.604899));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1232;003441;313 Waldwinkel;Deelwisch;Deelwisch;61;Kleingärten;Eimsbüttel;Lokstedt;317;0;01.10.2025;0,1004;;FHH;Stadtgrün;POLYGON ((9.938248 53.605054,9.938190 53.605028,9.938143 53.605126,9.938125 53.605168,9.938125 53.605168,9.938086 53.605259,9.938089 53.605374,9.938087 53.605424,9.938087 53.605426,9.938283 53.605533,9.938292 53.605535,9.938298 53.605523,9.938308 53.605506,9.938385 53.605366,9.938441 53.605265,9.938491 53.605174,9.938533 53.605098,9.938248 53.605054));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1233;003442;313 Waldwinkel;Deelwisch;Deelwisch;61;Kleingärten;Eimsbüttel;Lokstedt;317;0;01.10.2025;1,2232;;FHH;Stadtgrün;POLYGON ((9.935954 53.606289,9.935936 53.606255,9.936050 53.606265,9.936155 53.606274,9.936301 53.606272,9.936416 53.606271,9.936743 53.606267,9.937004 53.606260,9.937229 53.606256,9.937435 53.606251,9.937534 53.606249,9.937543 53.606247,9.937539 53.606239,9.937539 53.606239,9.937406 53.605980,9.937850 53.605901,9.937851 53.605904,9.937852 53.605904,9.937856 53.605901,9.937924 53.605893,9.937765 53.605566,9.937896 53.605541,9.937991 53.605484,9.937948 53.605365,9.937475 53.605438,9.937577 53.605257,9.937093 53.605357,9.936498 53.605451,9.935886 53.605554,9.935822 53.605565,9.935736 53.605599,9.935733 53.605601,9.935730 53.605603,9.935746 53.605609,9.935748 53.605610,9.935672 53.605695,9.935621 53.605784,9.935620 53.605786,9.935638 53.605840,9.935658 53.605895,9.935780 53.606070,9.935843 53.606122,9.935891 53.606178,9.935954 53.606289));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1234;003443;345 Hellenkamp;Niendorfer Gehege;Niendorfer Gehege;61;Kleingärten;Eimsbüttel;Eidelstedt;320;305;01.10.2025;1,2656;;FHH;Stadtgrün;POLYGON ((9.918099 53.611074,9.918271 53.611067,9.918853 53.610968,9.919285 53.610885,9.919498 53.610854,9.919720 53.610828,9.919748 53.610812,9.919733 53.610798,9.919733 53.610798,9.919623 53.610688,9.919623 53.610688,9.919548 53.610570,9.919548 53.610570,9.919498 53.610271,9.919441 53.609845,9.919165 53.609796,9.919052 53.609775,9.919047 53.609844,9.919020 53.609847,9.919023 53.609796,9.918467 53.609803,9.918475 53.609956,9.919022 53.609947,9.919030 53.609893,9.919136 53.609892,9.919131 53.609975,9.918313 53.609990,9.918182 53.610217,9.918155 53.610217,9.917614 53.611133,9.918079 53.611067,9.918099 53.611074));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1235;003910;568 Natur- u. Gartenfr.;Traberweg;Traberweg;61;Kleingärten;Wandsbek;Farmsen-Berne;514;545;01.10.2025;0,1820;;FHH;Stadtgrün;POLYGON ((10.104405 53.600476,10.104404 53.600476,10.104065 53.600405,10.104054 53.600426,10.103866 53.600780,10.103768 53.601006,10.103768 53.601006,10.104191 53.601063,10.104405 53.600476));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1236;003911;568 Natur- u. Gartenfr.;Traberweg;Traberweg;61;Kleingärten;Wandsbek;Farmsen-Berne;514;545;01.10.2025;0,0665;;FHH;Stadtgrün;POLYGON ((10.103945 53.600230,10.103594 53.600104,10.103435 53.600338,10.103750 53.600424,10.103750 53.600425,10.103945 53.600230));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1237;003912;568 Natur- u. Gartenfr.;Traberweg;Traberweg;61;Kleingärten;Wandsbek;Farmsen-Berne;514;545;01.10.2025;0,1163;;FHH;Stadtgrün;POLYGON ((10.101145 53.605281,10.101462 53.605271,10.101678 53.605271,10.101860 53.605266,10.102204 53.605257,10.102196 53.605152,10.101882 53.605159,10.101885 53.605213,10.101839 53.605214,10.101832 53.605159,10.101518 53.605168,10.101519 53.605219,10.101470 53.605220,10.101469 53.605169,10.101152 53.605176,10.101156 53.605229,10.101104 53.605229,10.101105 53.605178,10.100788 53.605182,10.100792 53.605238,10.100610 53.605239,10.100531 53.605234,10.100417 53.605214,10.100519 53.605263,10.100529 53.605267,10.100588 53.605290,10.100615 53.605301,10.100830 53.605293,10.101145 53.605281));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1238;003913;568 Natur- u. Gartenfr.;Traberweg;Traberweg;61;Kleingärten;Wandsbek;Farmsen-Berne;514;545;01.10.2025;0,2919;;FHH;Stadtgrün;POLYGON ((10.102273 53.604897,10.102178 53.604896,10.101335 53.604885,10.100811 53.604918,10.100640 53.604937,10.100381 53.604983,10.100490 53.605168,10.100890 53.605133,10.101075 53.605121,10.101290 53.605109,10.101476 53.605105,10.101594 53.605101,10.101775 53.605100,10.102091 53.605109,10.102268 53.605119,10.102273 53.604897));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1239;003914;568 Natur- u. Gartenfr.;Traberweg;Traberweg;61;Kleingärten;Wandsbek;Farmsen-Berne;514;0;01.10.2025;0,4272;;FHH;Stadtgrün;POLYGON ((10.100595 53.604870,10.100506 53.604365,10.100741 53.604343,10.100966 53.604332,10.101342 53.604326,10.102126 53.604343,10.102164 53.604321,10.102229 53.604107,10.102228 53.604107,10.101819 53.604104,10.101174 53.604123,10.100478 53.604169,10.100223 53.604192,10.100223 53.604192,10.100148 53.604195,10.100222 53.604587,10.100265 53.604582,10.100336 53.604807,10.100362 53.604950,10.100362 53.604950,10.100535 53.604922,10.100572 53.604906,10.100595 53.604870));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1240;003915;568 Natur- u. Gartenfr.;Traberweg;Traberweg;61;Kleingärten;Wandsbek;Farmsen-Berne;514;0;01.10.2025;0,5990;;FHH;Stadtgrün;POLYGON ((10.101345 53.604058,10.101908 53.604044,10.102168 53.604044,10.102165 53.603808,10.101934 53.603673,10.101173 53.603675,10.100041 53.603770,10.100056 53.603840,10.100056 53.603841,10.100083 53.603962,10.099887 53.603983,10.099930 53.604141,10.099930 53.604141,10.099936 53.604163,10.100741 53.604094,10.101065 53.604069,10.101345 53.604058));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1241;003916;568 Natur- u. Gartenfr.;Traberweg;Traberweg;61;Kleingärten;Wandsbek;Farmsen-Berne;514;545;01.10.2025;0,0146;;FHH;Stadtgrün;POLYGON ((10.100023 53.603842,10.099853 53.603848,10.099864 53.603917,10.099757 53.603926,10.099768 53.603956,10.100045 53.603932,10.100023 53.603842));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1242;003917;568 Natur- u. Gartenfr.;Traberweg;Traberweg;61;Kleingärten;Wandsbek;Farmsen-Berne;514;0;01.10.2025;0,0361;;FHH;Stadtgrün;POLYGON ((10.099929 53.603194,10.099910 53.603072,10.099629 53.603081,10.099658 53.603217,10.099670 53.603268,10.099940 53.603237,10.099929 53.603194));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1243;003918;568 Natur- u. Gartenfr.;Traberweg;Traberweg;61;Kleingärten;Wandsbek;Farmsen-Berne;514;545;01.10.2025;1,0259;;FHH;Stadtgrün;POLYGON ((10.102821 53.602709,10.102811 53.602677,10.102796 53.602608,10.102817 53.602603,10.102816 53.602578,10.102808 53.602409,10.102770 53.602409,10.101926 53.602397,10.100846 53.602387,10.099754 53.602374,10.099751 53.602374,10.099770 53.602646,10.099761 53.602646,10.099776 53.602893,10.100722 53.602864,10.101689 53.602832,10.102185 53.602820,10.102669 53.602816,10.102834 53.602812,10.102834 53.602812,10.102821 53.602709));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1244;003918;568 Natur- u. Gartenfr.;Traberweg;Traberweg;61;Kleingärten;Wandsbek;Farmsen-Berne;514;545;01.10.2025;1,0259;;FHH;Stadtgrün;POLYGON ((10.102821 53.602709,10.102882 53.602709,10.103187 53.602753,10.103187 53.602753,10.102882 53.602709,10.102821 53.602709));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1245;003919;568 Natur- u. Gartenfr.;Traberweg;Traberweg;61;Kleingärten;Wandsbek;Farmsen-Berne;514;0;01.10.2025;0,1949;;FHH;Stadtgrün;POLYGON ((10.103465 53.600477,10.103384 53.600458,10.103284 53.600649,10.103252 53.600710,10.103149 53.600918,10.103177 53.600922,10.103292 53.600938,10.103292 53.600938,10.103425 53.600957,10.103716 53.600998,10.103804 53.600783,10.103881 53.600615,10.103884 53.600574,10.103863 53.600538,10.103466 53.600477,10.103465 53.600477));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1246;003920;568 Natur- u. Gartenfr.;Traberweg;Traberweg;61;Kleingärten;Wandsbek;Farmsen-Berne;514;0;01.10.2025;0,6063;;FHH;Stadtgrün;POLYGON ((10.103188 53.600953,10.103165 53.600949,10.103142 53.601019,10.103120 53.601080,10.103114 53.601121,10.103074 53.601301,10.102995 53.601642,10.102920 53.601957,10.102871 53.601958,10.102868 53.601994,10.102838 53.602221,10.102791 53.602223,10.102770 53.602409,10.102808 53.602409,10.102816 53.602578,10.103238 53.602575,10.103341 53.602220,10.103374 53.602104,10.103378 53.602092,10.103513 53.601626,10.103518 53.601608,10.103577 53.601406,10.103657 53.601142,10.103704 53.601026,10.103705 53.601025,10.103493 53.600996,10.103331 53.600976,10.103281 53.600968,10.103281 53.600968,10.103188 53.600953));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1247;003921;568 Natur- u. Gartenfr.;Traberweg;Traberweg;61;Kleingärten;Wandsbek;Farmsen-Berne;514;0;01.10.2025;0,0440;;FHH;Stadtgrün;POLYGON ((10.103401 53.603389,10.103401 53.603389,10.103185 53.603272,10.103185 53.603272,10.103200 53.603252,10.103200 53.603252,10.103041 53.603235,10.102959 53.603339,10.102923 53.603386,10.102910 53.603397,10.103085 53.603407,10.103097 53.603392,10.103097 53.603392,10.103260 53.603481,10.103261 53.603481,10.103401 53.603389));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1248;003922;577 Moorschreber;Traberweg;Traberweg;61;Kleingärten;Wandsbek;Farmsen-Berne;514;545;01.10.2025;0,0740;;FHH;Stadtgrün;POLYGON ((10.104525 53.605169,10.104536 53.605120,10.104541 53.605121,10.104713 53.605136,10.104719 53.605137,10.104692 53.604980,10.104607 53.604984,10.104601 53.604934,10.104599 53.604935,10.104385 53.604953,10.104396 53.605000,10.104360 53.605006,10.104348 53.604954,10.104169 53.604966,10.104179 53.605019,10.104099 53.605022,10.104113 53.605087,10.104191 53.605080,10.104172 53.605127,10.104525 53.605169));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1249;003923;568 Natur- u. Gartenfr.;Traberweg;Traberweg;61;Kleingärten;Wandsbek;Farmsen-Berne;514;545;01.10.2025;0,5728;;FHH;Stadtgrün;POLYGON ((10.104970 53.604550,10.104699 53.604197,10.104452 53.604013,10.104193 53.603879,10.103902 53.603804,10.103325 53.603751,10.103200 53.603855,10.103247 53.603903,10.103336 53.603995,10.103336 53.603995,10.103742 53.604004,10.103907 53.604018,10.103959 53.604034,10.104024 53.604063,10.104079 53.604098,10.104228 53.604233,10.104270 53.604216,10.104298 53.604242,10.104298 53.604242,10.104257 53.604258,10.104432 53.604453,10.104502 53.604537,10.104502 53.604537,10.104503 53.604538,10.104503 53.604538,10.104129 53.604638,10.103936 53.604679,10.103753 53.604708,10.103560 53.604736,10.103522 53.604746,10.103504 53.604768,10.103518 53.604969,10.103518 53.604969,10.103715 53.604970,10.104674 53.604765,10.104674 53.604764,10.104593 53.604656,10.105019 53.604613,10.104970 53.604550));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1250;003924;568 Natur- u. Gartenfr.;Traberweg;Traberweg;61;Kleingärten;Wandsbek;Farmsen-Berne;514;545;01.10.2025;0,0393;;FHH;Stadtgrün;POLYGON ((10.103621 53.605083,10.103621 53.605083,10.103719 53.605083,10.103717 53.605014,10.103523 53.604998,10.103523 53.604998,10.103467 53.604997,10.103466 53.605014,10.103466 53.605014,10.103080 53.605015,10.103093 53.605081,10.103430 53.605084,10.103430 53.605084,10.103433 53.605123,10.103438 53.605123,10.103508 53.605123,10.103610 53.605125,10.103617 53.605125,10.103621 53.605083));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1251;003925;577 Moorschreber;Traberweg;Traberweg;61;Kleingärten;Wandsbek;Farmsen-Berne;514;545;01.10.2025;0,0673;;FHH;Stadtgrün;POLYGON ((10.107105 53.605409,10.106992 53.605368,10.107019 53.605339,10.107092 53.605361,10.107336 53.605105,10.107114 53.605028,10.106816 53.605344,10.107076 53.605436,10.107105 53.605409));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1252;003926;577 Moorschreber;Traberweg;Traberweg;61;Kleingärten;Wandsbek;Farmsen-Berne;514;545;01.10.2025;0,0600;;FHH;Stadtgrün;POLYGON ((10.107509 53.604783,10.107354 53.604732,10.107328 53.604758,10.107280 53.604802,10.107248 53.604831,10.107129 53.604947,10.107240 53.604988,10.107292 53.605008,10.107364 53.605035,10.107397 53.605047,10.107630 53.604822,10.107509 53.604783));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1253;003927;577 Moorschreber;Traberweg;Traberweg;61;Kleingärten;Wandsbek;Farmsen-Berne;514;0;01.10.2025;0,7850;;FHH;Stadtgrün;POLYGON ((10.105765 53.603322,10.105765 53.603321,10.105756 53.603204,10.105756 53.603204,10.105743 53.603069,10.105743 53.603069,10.105730 53.602934,10.105717 53.602800,10.105696 53.602666,10.105696 53.602666,10.105677 53.602534,10.105677 53.602534,10.105653 53.602400,10.105653 53.602400,10.105632 53.602268,10.105632 53.602268,10.105605 53.602133,10.105569 53.602000,10.105569 53.602000,10.105515 53.601868,10.105515 53.601868,10.105445 53.601740,10.105445 53.601740,10.105375 53.601617,10.105375 53.601617,10.105303 53.601494,10.105227 53.601367,10.105153 53.601242,10.105076 53.601114,10.104999 53.600988,10.104922 53.600861,10.104845 53.600734,10.104831 53.600711,10.104810 53.600658,10.104779 53.600519,10.104778 53.600519,10.104666 53.600537,10.104584 53.600598,10.104531 53.600800,10.104466 53.600812,10.104443 53.600899,10.104565 53.601074,10.104680 53.601203,10.104782 53.601320,10.104839 53.601397,10.104879 53.601449,10.104932 53.601568,10.104986 53.601557,10.104988 53.601560,10.105058 53.601684,10.105112 53.601802,10.105182 53.602043,10.105182 53.602043,10.105223 53.602176,10.105223 53.602176,10.105250 53.602301,10.105278 53.602435,10.105302 53.602556,10.105326 53.602687,10.105433 53.603342,10.105433 53.603342,10.105765 53.603322));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1254;003928;516 Kleingartenkolonie Ostende;Berner Au;Berner Au;61;Kleingärten;Wandsbek;Farmsen-Berne;514;545;01.10.2025;0,3586;;FHH;AGV;POLYGON ((10.117509 53.593623,10.117509 53.593622,10.117508 53.593623,10.117491 53.593619,10.117533 53.593567,10.117659 53.593399,10.117491 53.593359,10.117581 53.593060,10.117303 53.593056,10.117059 53.593033,10.116981 53.593023,10.116905 53.593007,10.116835 53.592984,10.116770 53.592956,10.116713 53.592922,10.116665 53.592884,10.116627 53.592842,10.116564 53.592821,10.116409 53.592990,10.116506 53.593075,10.116733 53.593290,10.116909 53.593457,10.116951 53.593469,10.117181 53.593555,10.117273 53.593584,10.117375 53.593629,10.117495 53.593642,10.117509 53.593623));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1255;003929;587 Gartenfr. am Schlagboom;Schlagboom;Schlagboom;61;Kleingärten;Wandsbek;Bramfeld;515;0;01.10.2025;0,0503;;FHH;Stadtgrün;POLYGON ((10.091780 53.609162,10.091618 53.608929,10.091429 53.608944,10.091354 53.608966,10.091362 53.608977,10.091373 53.608990,10.091417 53.609048,10.091497 53.609158,10.091529 53.609204,10.091780 53.609162));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1256;003930;595 Gartenfr. Tegelsbarg;Tegelsbarg - Högenredder;Tegelsbarg - Högenredder;60;Dauerkleingärten;Wandsbek;Hummelsbüttel;520;530;01.10.2025;0,7876;;FHH;Stadtgrün;POLYGON ((10.059316 53.660594,10.059362 53.660446,10.058955 53.660401,10.058569 53.660455,10.058558 53.660405,10.058495 53.660409,10.058468 53.660349,10.058082 53.660388,10.058356 53.661085,10.058648 53.661817,10.058892 53.661784,10.058932 53.661614,10.058966 53.661467,10.058932 53.661377,10.058992 53.661361,10.059078 53.661351,10.059078 53.661351,10.059169 53.661063,10.059316 53.660594));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1257;003931;595 Gartenfr. Tegelsbarg;Tegelsbarg;Tegelsbarg;60;Dauerkleingärten;Wandsbek;Hummelsbüttel;520;530;01.10.2025;0,0733;;FHH;Stadtgrün;POLYGON ((10.059431 53.664005,10.059444 53.664040,10.059509 53.664034,10.059639 53.664061,10.059699 53.663951,10.059612 53.663934,10.059619 53.663912,10.059714 53.663932,10.059763 53.663844,10.059771 53.663825,10.059794 53.663780,10.059653 53.663753,10.059669 53.663728,10.059753 53.663745,10.059799 53.663658,10.059539 53.663608,10.059454 53.663759,10.059605 53.663785,10.059592 53.663808,10.059503 53.663791,10.059494 53.663808,10.059446 53.663904,10.059525 53.663919,10.059481 53.663999,10.059431 53.664005));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1258;003932;595 Gartenfr. Tegelsbarg;Tegelsbarg;Tegelsbarg;60;Dauerkleingärten;Wandsbek;Hummelsbüttel;520;530;01.10.2025;0,1041;;FHH;Stadtgrün;POLYGON ((10.059495 53.663333,10.059272 53.663301,10.059288 53.663343,10.059307 53.663392,10.059308 53.663396,10.059316 53.663419,10.059338 53.663454,10.059388 53.663507,10.059404 53.663534,10.059481 53.663546,10.059522 53.663553,10.059714 53.663583,10.059830 53.663602,10.059928 53.663591,10.059952 53.663578,10.059990 53.663517,10.060002 53.663490,10.060020 53.663452,10.060041 53.663413,10.059612 53.663352,10.059545 53.663341,10.059495 53.663333));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1259;003933;595 Gartenfr. Tegelsbarg;Tegelsbarg;Tegelsbarg;60;Dauerkleingärten;Wandsbek;Hummelsbüttel;520;530;01.10.2025;2,5683;;FHH;Stadtgrün;POLYGON ((10.060592 53.663093,10.060678 53.662937,10.060911 53.662508,10.060946 53.662452,10.060989 53.662374,10.060719 53.662324,10.060751 53.662259,10.061110 53.662333,10.061501 53.662028,10.061524 53.661996,10.061654 53.661747,10.060328 53.661587,10.060481 53.661186,10.060145 53.661153,10.060123 53.661151,10.059792 53.661119,10.059731 53.661290,10.059796 53.661299,10.059700 53.661644,10.059983 53.661699,10.059948 53.661771,10.059454 53.661674,10.059414 53.661791,10.059354 53.661969,10.059254 53.662271,10.059086 53.662779,10.059115 53.662952,10.059128 53.663020,10.059243 53.663042,10.059262 53.663004,10.059442 53.663037,10.059343 53.663208,10.060128 53.663365,10.060075 53.663464,10.059858 53.663857,10.059600 53.664322,10.059658 53.664370,10.059913 53.664310,10.060144 53.663896,10.060273 53.663660,10.060415 53.663409,10.060592 53.663093));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1260;004344;770 Gartengem. Sinstorfer Blick;Sinstorfer Weg;Sinstorfer Weg;60;Dauerkleingärten;Harburg;Sinstorf;708;0;01.10.2025;0,2337;;FHH;Stadtgrün;POLYGON ((9.971875 53.427769,9.971173 53.427526,9.971144 53.427554,9.971081 53.427556,9.971022 53.427708,9.971073 53.427719,9.971131 53.427739,9.971406 53.427833,9.971478 53.427861,9.971499 53.427887,9.971502 53.427916,9.971491 53.427928,9.971448 53.427976,9.971357 53.428075,9.971219 53.428217,9.971499 53.428313,9.971732 53.428074,9.971989 53.427809,9.971875 53.427769));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1261;004345;773 Gartenfr. Engelbekhöhe;Sinstorfer Weg - Moorlage;Sinstorfer Weg - Moorlage;60;Dauerkleingärten;Harburg;Sinstorf;708;719;01.10.2025;0,6703;;FHH;Stadtgrün;POLYGON ((9.975759 53.429411,9.975742 53.429317,9.975659 53.429007,9.975943 53.428736,9.975958 53.428605,9.975976 53.428538,9.976015 53.428438,9.976069 53.428353,9.976154 53.428276,9.976257 53.428176,9.976356 53.428076,9.976429 53.427968,9.976476 53.427873,9.976514 53.427747,9.976336 53.427704,9.976275 53.427798,9.976191 53.427916,9.976099 53.428011,9.975930 53.428183,9.975827 53.428274,9.975697 53.428378,9.975691 53.428410,9.975669 53.428459,9.975679 53.428540,9.975665 53.428626,9.975644 53.428680,9.975563 53.428770,9.975519 53.428806,9.975531 53.428815,9.975475 53.428861,9.975373 53.428987,9.975155 53.429151,9.975058 53.429210,9.974890 53.429270,9.974681 53.429316,9.974538 53.429331,9.974373 53.429332,9.974177 53.429330,9.974023 53.429322,9.973992 53.429461,9.974233 53.429482,9.974519 53.429497,9.975619 53.429551,9.975759 53.429411));EPSG:4326
